Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
059bed64e31fbc55d7c1f19e9837bf5f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9669162293706397
c3b5a233b5f4a4068e2b18c6bb0203a3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9614737013798001
dfb14758c4c540579fab1f7c989a4249	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999674584056357
cc6096ece2c839837d1da779134fa885	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9923592331816623
6b03670ded98bf19c5b770a943fdea2f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999825280459
cdb778e3d9a61697fda4ad8d65976333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9998591260380336
dd4969198b3c8c8702a39c54aec10499	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9687494649666394
e81a9966fac99a428f4e28c1907a1822	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9976129295744317
b413977a6f2d60b9ca14751bb4ffc249	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8736204709010946
96c8e3d65588f96dc2d1245abf2e1e3e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9965003860781954
84e84921debcfda08e4557b4a5a6262f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9979878669141964
397fb5e60f4791026330e20a61ddd050	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9917466773067822
e7dc62e15e59e1d69c3ed3b07f78c79c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.8884182134924213
